VEHICLE_TAG,REPORT_TIME,PATTERN_MEASURE,PATTERN_OFFSET,TRIP_TAG,PATTERN_NAME,ROUTE,PATTERN_MEASURE_1,TRAPEZE_PATTERN_NAME,REPORT_HOUR,REPORT_MINUTE,LONGITUDE,LATITUDE
"5465","2/5/2015 9:29:45. AM","10851.1850849911","1.30737713464455","6542431","24___I_F00","24","10851.1850849911","24   I F00","9","29","-122.43543","37.79237"
"5483","2/5/2015 9:29:53. AM","186.98947818558","-11.1341966409228","6542436","24___I_F00","24","186.98947818558","24   I F00","9","29","-122.39059","37.73581"
"5414","2/5/2015 9:30:00. AM","2732.2724591242","1.09789168131042","6542435","24___I_F00","24","2732.2724591242","24   I F00","9","30","-122.41388","37.73893"
"5465","2/5/2015 9:30:13. AM","10949.968599958","-3.23684563840294","6542431","24___I_F00","24","10949.968599958","24   I F00","9","30","-122.43456","37.79227"
"5437","2/5/2015 9:30:30. AM","8983.85847526473","-7.09279923348473","6542432","24___I_F00","24","8983.85847526473","24   I F00","9","30","-122.43865","37.77958"
"5425","2/5/2015 9:30:32. AM","5424.45306731402","0.231865344290208","6542434","24___I_F00","24","5424.45306731402","24   I F00","9","30","-122.43362","37.7481099"
"5483","2/5/2015 9:30:35. AM","337.305070109876","-6.01270080314645","6542436","24___I_F00","24","337.305070109876","24   I F00","9","30","-122.39199","37.73601"
"5414","2/5/2015 9:30:48. AM","2788.10523211809","0.782106262182131","6542435","24___I_F00","24","2788.10523211809","24   I F00","9","30","-122.41451","37.73888"
"5414","2/5/2015 9:31:29. AM","2929.88830016539","1.60396424519051","6542435","24___I_F00","24","2929.88830016539","24   I F00","9","31","-122.41611","37.73901"
"5474","2/5/2015 9:31:30. AM","7103.41728091902","-2.24504736657932","6542433","24___I_F00","24","7103.41728091902","24   I F00","9","31","-122.4352","37.76306"
"5437","2/5/2015 9:31:31. AM","9188.8002133798","-4.54192831748018","6542432","24___I_F00","24","9188.8002133798","24   I F00","9","31","-122.43904","37.7814"
"5465","2/5/2015 9:31:44. AM","11175.2200821077","-1.09189247437598","6542431","24___I_F00","24","11175.2200821077","24   I F00","9","31","-122.43274","37.79181"
"5425","2/5/2015 9:31:52. AM","5684.33056533237","2.52886966088524","6542434","24___I_F00","24","5684.33056533237","24   I F00","9","31","-122.43402","37.75031"
"5483","2/5/2015 9:32:00. AM","849.922342614315","-3.69544780719399","6542436","24___I_F00","24","849.922342614315","24   I F00","9","32","-122.3963","37.73708"
"5414","2/5/2015 9:32:28. AM","3124.44446303553","0.410398777336558","6542435","24___I_F00","24","3124.44446303553","24   I F00","9","32","-122.4183","37.73923"
"5425","2/5/2015 9:32:34. AM","5820.11041539411","0.996795209696275","6542434","24___I_F00","24","5820.11041539411","24   I F00","9","32","-122.43413","37.75153"
"5483","2/5/2015 9:32:48. AM","1043.50231954723","-2.08369230557836","6542436","24___I_F00","24","1043.50231954723","24   I F00","9","32","-122.3981","37.7380799"
"5474","2/5/2015 9:32:54. AM","7507.91902577153","-10.4639463839804","6542433","24___I_F00","24","7507.91902577153","24   I F00","9","32","-122.43545","37.7667"
"5437","2/5/2015 9:32:56. AM","9585.27175259531","-7.50847524508682","6542432","24___I_F00","24","9585.27175259531","24   I F00","9","32","-122.43973","37.78493"
"5425","2/5/2015 9:33:39. AM","6011.40678037711","-1.20966666840685","6542434","24___I_F00","24","6011.40678037711","24   I F00","9","33","-122.43427","37.75325"
"5437","2/5/2015 9:33:41. AM","9697.45879214649","-9.28643107920457","6542432","24___I_F00","24","9697.45879214649","24   I F00","9","33","-122.43991","37.78593"
"5414","2/5/2015 9:33:50. AM","3552.44531819444","-2.18436028163557","6542435","24___I_F00","24","3552.44531819444","24   I F00","9","33","-122.42263","37.74096"
"5474","2/5/2015 9:33:54. AM","7698.10756223151","-13.0520672860709","6542433","24___I_F00","24","7698.10756223151","24   I F00","9","33","-122.43559","37.76841"
"5483","2/5/2015 9:33:59. AM","1455.88391007055","-6.65540370383041","6542436","24___I_F00","24","1455.88391007055","24   I F00","9","33","-122.4021","37.7394"
"5474","2/5/2015 9:34:13. AM","7722.5889609907","-13.2041246424197","6542433","24___I_F00","24","7722.5889609907","24   I F00","9","34","-122.43561","37.76863"
"5437","2/5/2015 9:34:20. AM","9787.41658801161","-8.76089005158324","6542432","24___I_F00","24","9787.41658801161","24   I F00","9","34","-122.44008","37.78673"
"5464","2/5/2015 9:34:23. AM","10761.4763060149","-3.27677780279257","6542281","24___I_F00","24","10761.4763060149","24   I F00","9","34","-122.3912","37.73411"
"5483","2/5/2015 9:34:30. AM","1842.38147410516","-6.89059928552573","6542436","24___I_F00","24","1842.38147410516","24   I F00","9","34","-122.40623","37.73823"
"5425","2/5/2015 9:35:02. AM","6435.69190832771","1.59032991610383","6542434","24___I_F00","24","6435.69190832771","24   I F00","9","35","-122.43466","37.75706"
"5483","2/5/2015 9:35:05. AM","1973.55399622747","-2.96305710481113","6542436","24___I_F00","24","1973.55399622747","24   I F00","9","35","-122.40704","37.73853"
"5414","2/5/2015 9:35:18. AM","3661.99751442723","-1.83721443928774","6542435","24___I_F00","24","3661.99751442723","24   I F00","9","35","-122.42237","37.7417299"
"5425","2/5/2015 9:35:34. AM","6625.02360834146","3.10595192121603","6542434","24___I_F00","24","6625.02360834146","24   I F00","9","35","-122.43484","37.75876"
"5474","2/5/2015 9:35:42. AM","8003.21360939832","-22.7531895400262","6542433","24___I_F00","24","8003.21360939832","24   I F00","9","35","-122.43671","37.77088"
"5437","2/5/2015 9:35:44. AM","9978.54724185146","-8.36864917870874","6542432","24___I_F00","24","9978.54724185146","24   I F00","9","35","-122.44042","37.78843"
"5464","2/5/2015 9:35:52. AM","0","23.6141039463468","6542437","24___I_F00","24","0","24   I F00","9","35","-122.39106","37.73403"
"5437","2/5/2015 9:36:43. AM","10249.2239038711","-3.4423881296308","6542432","24___I_F00","24","10249.2239038711","24   I F00","9","36","-122.44097","37.79083"
"5425","2/5/2015 9:36:46. AM","6849.71173566269","1.59033321633446","6542434","24___I_F00","24","6849.71173566269","24   I F00","9","36","-122.43501","37.7607799"
"5414","2/5/2015 9:36:49. AM","3917.63460311961","-4.7912351626813","6542435","24___I_F00","24","3917.63460311961","24   I F00","9","36","-122.42397","37.7423"
"5414","2/5/2015 9:36:51. AM","3917.63460311961","-4.7912351626813","6542435","24___I_F00","24","3917.63460311961","24   I F00","9","36","-122.42397","37.7423"
"5483","2/5/2015 9:37:00. AM","2521.86929036378","-3.41939733295122","6542436","24___I_F00","24","2521.86929036378","24   I F00","9","37","-122.41186","37.73983"
"5474","2/5/2015 9:37:18. AM","8108.34126364761","-20.8882631360166","6542433","24___I_F00","24","8108.34126364761","24   I F00","9","37","-122.43692","37.77181"
"5464","2/5/2015 9:37:22. AM","32.3115721960248","-10.5308588346008","6542437","24___I_F00","24","32.3115721960248","24   I F00","9","37","-122.39068","37.73445"
"5437","2/5/2015 9:37:29. AM","10428.2252463316","1.10609628768336","6542432","24___I_F00","24","10428.2252463316","24   I F00","9","37","-122.44017","37.7917599"
"5425","2/5/2015 9:37:51. AM","7011.40973176306","5.01287811686045","6542434","24___I_F00","24","7011.40973176306","24   I F00","9","37","-122.43519","37.76223"
"5483","2/5/2015 9:38:02. AM","2718.91115524651","-0.0132158516326417","6542436","24___I_F00","24","2718.91115524651","24   I F00","9","38","-122.41373","37.73895"
"5437","2/5/2015 9:38:17. AM","10619.602311444","-1.63732333178226","6542432","24___I_F00","24","10619.602311444","24   I F00","9","38","-122.43802","37.79201"
"5414","2/5/2015 9:38:19. AM","4125.35864713391","-5.5123454882484","6542435","24___I_F00","24","4125.35864713391","24   I F00","9","38","-122.42632","37.74216"
"5474","2/5/2015 9:38:42. AM","8436.0274985388","-9.54062421829089","6542433","24___I_F00","24","8436.0274985388","24   I F00","9","38","-122.43764","37.77471"
"5425","2/5/2015 9:38:49. AM","7200.5039254958","1.09193391001792","6542434","24___I_F00","24","7200.5039254958","24   I F00","9","38","-122.43532","37.76393"
"5464","2/5/2015 9:38:52. AM","32.3115721960248","-10.5308588346008","6542437","24___I_F00","24","32.3115721960248","24   I F00","9","38","-122.39068","37.73445"
"5483","2/5/2015 9:38:57. AM","2915.87363923022","0.0637992557781377","6542436","24___I_F00","24","2915.87363923022","24   I F00","9","38","-122.41595","37.73901"
"5474","2/5/2015 9:39:14. AM","8517.7955875968","-4.81791359866273","6542433","24___I_F00","24","8517.7955875968","24   I F00","9","39","-122.43784","37.77543"
"5425","2/5/2015 9:39:37. AM","7400.78888765541","-0.227970462711572","6542434","24___I_F00","24","7400.78888765541","24   I F00","9","39","-122.43548","37.76573"
"5437","2/5/2015 9:39:45. AM","10932.2807945544","-1.39675319945003","6542432","24___I_F00","24","10932.2807945544","24   I F00","9","39","-122.43457","37.79243"
"5483","2/5/2015 9:39:58. AM","3111.05392573469","1.07304574901021","6542436","24___I_F00","24","3111.05392573469","24   I F00","9","39","-122.41815","37.73921"
"5414","2/5/2015 9:40:01. AM","4454.83019246066","3.00519220768678","6542435","24___I_F00","24","4454.83019246066","24   I F00","9","40","-122.43004","37.74186"
"5474","2/5/2015 9:40:11. AM","8717.0866824732","-10.0900505602499","6542433","24___I_F00","24","8717.0866824732","24   I F00","9","40","-122.43814","37.7772099"
"5464","2/5/2015 9:40:23. AM","32.3115721960248","-10.5308588346008","6542437","24___I_F00","24","32.3115721960248","24   I F00","9","40","-122.39068","37.73445"
"5437","2/5/2015 9:40:37. AM","11088.8898179179","-1.41954884935228","6542432","24___I_F00","24","11088.8898179179","24   I F00","9","40","-122.4337","37.79166"
"5425","2/5/2015 9:40:52. AM","7710.06135690201","-2.50012376206048","6542434","24___I_F00","24","7710.06135690201","24   I F00","9","40","-122.43572","37.76851"
"5483","2/5/2015 9:41:00. AM","3494.58348306464","1.1065115258645","6542436","24___I_F00","24","3494.58348306464","24   I F00","9","41","-122.42206","37.7406999"
"5414","2/5/2015 9:41:30. AM","4701.35777847328","2.42306482884643","6542435","24___I_F00","24","4701.35777847328","24   I F00","9","41","-122.43113","37.74336"
"5474","2/5/2015 9:41:43. AM","9049.28864262825","-5.81203543497458","6542433","24___I_F00","24","9049.28864262825","24   I F00","9","41","-122.43878","37.78016"
"5464","2/5/2015 9:41:53. AM","251.358772180283","-8.34248580260093","6542437","24___I_F00","24","251.358772180283","24   I F00","9","41","-122.3912","37.73613"
"5425","2/5/2015 9:42:34. AM","7787.41789453446","-4.85285288883508","6542434","24___I_F00","24","7787.41789453446","24   I F00","9","42","-122.4358","37.76921"
"5474","2/5/2015 9:42:42. AM","9315.97663704448","-3.88606249758692","6542433","24___I_F00","24","9315.97663704448","24   I F00","9","42","-122.43928","37.78253"
"5483","2/5/2015 9:42:44. AM","3765.57425359453","-4.92819765553506","6542436","24___I_F00","24","3765.57425359453","24   I F00","9","42","-122.42225","37.74241"
"5414","2/5/2015 9:42:48. AM","5156.47389000698","0.9408574358058","6542435","24___I_F00","24","5156.47389000698","24   I F00","9","42","-122.4315","37.74745"
"5464","2/5/2015 9:42:59. AM","441.561068462908","-2.90877354095717","6542437","24___I_F00","24","441.561068462908","24   I F00","9","42","-122.39265","37.73523"
"5464","2/5/2015 9:43:21. AM","504.587940628473","1.38191170695626","6542437","24___I_F00","24","504.587940628473","24   I F00","9","43","-122.39315","37.73523"
"5414","2/5/2015 9:43:42. AM","5368.91268703929","1.94832672079294","6542435","24___I_F00","24","5368.91268703929","24   I F00","9","43","-122.43299","37.74813"
"5474","2/5/2015 9:43:48. AM","9506.81047484212","-7.25284276824","6542433","24___I_F00","24","9506.81047484212","24   I F00","9","43","-122.43959","37.78423"
"5425","2/5/2015 9:43:50. AM","7997.64507445076","-2.16715946770935","6542434","24___I_F00","24","7997.64507445076","24   I F00","9","43","-122.43693","37.7708"
"5483","2/5/2015 9:44:14. AM","4009.65568241277","-4.25210785110116","6542436","24___I_F00","24","4009.65568241277","24   I F00","9","44","-122.42501","37.74223"
"5414","2/5/2015 9:44:18. AM","5449.29457600914","0.107522713513583","6542435","24___I_F00","24","5449.29457600914","24   I F00","9","44","-122.43379","37.7482"
"5474","2/5/2015 9:44:38. AM","9699.65263105493","-9.62832976096499","6542433","24___I_F00","24","9699.65263105493","24   I F00","9","44","-122.43991","37.78595"
"5425","2/5/2015 9:44:52. AM","8178.98751085714","0","6542434","24___I_F00","24","8178.98751085714","24   I F00","9","44","-122.43728","37.77241"
"5464","2/5/2015 9:44:56. AM","1056.63211506105","-2.30143518907847","6542437","24___I_F00","24","1056.63211506105","24   I F00","9","44","-122.39822","37.73815"
"5430","2/5/2015 9:45:05. AM","0","23.7679763237445","6542438","24___I_F00","24","0","24   I F00","9","45","-122.39103","37.73401"
"5425","2/5/2015 9:45:22. AM","8183.51162418018","0.14952725129092","6542434","24___I_F00","24","8183.51162418018","24   I F00","9","45","-122.43729","37.77245"
"5464","2/5/2015 9:45:37. AM","1263.49258851247","2.56433749584732","6542437","24___I_F00","24","1263.49258851247","24   I F00","9","45","-122.40016","37.7391999"
"5483","2/5/2015 9:45:46. AM","4449.63611482585","4.4867870586092","6542436","24___I_F00","24","4449.63611482585","24   I F00","9","45","-122.42998","37.74185"
"5414","2/5/2015 9:45:50. AM","5767.46099461688","-2.73147202322281","6542435","24___I_F00","24","5767.46099461688","24   I F00","9","45","-122.43404","37.75106"
"5474","2/5/2015 9:46:02. AM","9894.29148263636","-8.7051126786882","6542433","24___I_F00","24","9894.29148263636","24   I F00","9","46","-122.44027","37.78768"
"5430","2/5/2015 9:46:33. AM","32.1068216557393","-9.67449529368546","6542438","24___I_F00","24","32.1068216557393","24   I F00","9","46","-122.39069","37.73445"
"5414","2/5/2015 9:46:39. AM","5808.91593493757","0.0100519041148133","6542435","24___I_F00","24","5808.91593493757","24   I F00","9","46","-122.43411","37.75143"
"5464","2/5/2015 9:46:42. AM","1686.1682686637","-4.39864352062879","6542437","24___I_F00","24","1686.1682686637","24   I F00","9","46","-122.40455","37.73868"
"5434","2/5/2015 9:46:50. AM","10799.3396629292","-10.7213050445187","6542283","24___I_F00","24","10799.3396629292","24   I F00","9","46","-122.39079","37.73411"
"5425","2/5/2015 9:46:51. AM","8456.2246052286","-3.08538896135689","6542434","24___I_F00","24","8456.2246052286","24   I F00","9","46","-122.43775","37.77488"
"5483","2/5/2015 9:46:52. AM","4692.71239939274","5.75916727186147","6542436","24___I_F00","24","4692.71239939274","24   I F00","9","46","-122.43116","37.74328"
"5474","2/5/2015 9:46:55. AM","10086.3022601306","-15.7834940944719","6542433","24___I_F00","24","10086.3022601306","24   I F00","9","46","-122.44053","37.7894"
"5414","2/5/2015 9:47:20. AM","5886.78832500289","-0.156518176976208","6542435","24___I_F00","24","5886.78832500289","24   I F00","9","47","-122.43417","37.75213"
"5474","2/5/2015 9:47:44. AM","10188.413983518","-10.3750760847208","6542433","24___I_F00","24","10188.413983518","24   I F00","9","47","-122.44078","37.7903"
"5425","2/5/2015 9:47:52. AM","8566.30878274822","-3.49446575138545","6542434","24___I_F00","24","8566.30878274822","24   I F00","9","47","-122.43794","37.77586"
"5464","2/5/2015 9:47:54. AM","2025.76450503019","-5.00567391428065","6542437","24___I_F00","24","2025.76450503019","24   I F00","9","47","-122.40706","37.739"
"5483","2/5/2015 9:47:59. AM","5084.20496263916","1.44761745452111","6542436","24___I_F00","24","5084.20496263916","24   I F00","9","47","-122.43145","37.7468"
"5430","2/5/2015 9:48:02. AM","32.1068216557393","-9.67449529368546","6542438","24___I_F00","24","32.1068216557393","24   I F00","9","48","-122.39069","37.73445"
"5474","2/5/2015 9:48:15. AM","10287.6233468627","-9.3774176482736","6542433","24___I_F00","24","10287.6233468627","24   I F00","9","48","-122.44097","37.79118"
"5434","2/5/2015 9:48:18. AM","16.7886904201134","-12.4537550725259","6542439","24___I_F00","24","16.7886904201134","24   I F00","9","48","-122.3907","37.73431"
"5425","2/5/2015 9:48:33. AM","8768.87379106888","-2.0734632278952","6542434","24___I_F00","24","8768.87379106888","24   I F00","9","48","-122.43832","37.77766"
"5483","2/5/2015 9:48:51. AM","5356.60593353457","2.82625956366317","6542436","24___I_F00","24","5356.60593353457","24   I F00","9","48","-122.43285","37.74813"
"5414","2/5/2015 9:48:57. AM","6213.00450844469","0.672037087674938","6542435","24___I_F00","24","6213.00450844469","24   I F00","9","48","-122.43446","37.75506"
"5464","2/5/2015 9:49:23. AM","2165.53609230149","-6.42697428308961","6542437","24___I_F00","24","2165.53609230149","24   I F00","9","49","-122.40782","37.73968"
"5474","2/5/2015 9:49:32. AM","10539.3601808522","-6.45242547269076","6542433","24___I_F00","24","10539.3601808522","24   I F00","9","49","-122.43891","37.7918499"
"5414","2/5/2015 9:49:39. AM","6410.56535971561","8.82497945126242","6542435","24___I_F00","24","6410.56535971561","24   I F00","9","49","-122.43472","37.75683"
"5434","2/5/2015 9:49:48. AM","32.7210791014838","-12.2453434872379","6542439","24___I_F00","24","32.7210791014838","24   I F00","9","49","-122.39066","37.73445"
"5434","2/5/2015 9:49:51. AM","32.7210791014838","-12.2453434872379","6542439","24___I_F00","24","32.7210791014838","24   I F00","9","49","-122.39066","37.73445"
"5425","2/5/2015 9:49:52. AM","8818.21029201566","-2.6405906798925","6542434","24___I_F00","24","8818.21029201566","24   I F00","9","49","-122.4384","37.7781"
"5430","2/5/2015 9:50:02. AM","266.611706807205","-6.86649307953236","6542438","24___I_F00","24","266.611706807205","24   I F00","9","50","-122.39135","37.7361999"
"5483","2/5/2015 9:50:14. AM","5647.6678198937","3.2564458005","6542436","24___I_F00","24","5647.6678198937","24   I F00","9","50","-122.434","37.74998"
"5425","2/5/2015 9:50:27. AM","8959.09305318428","-0.323789371966172","6542434","24___I_F00","24","8959.09305318428","24   I F00","9","50","-122.43868","37.77935"
"5474","2/5/2015 9:50:41. AM","10813.4429262616","-11.8903623800643","6542433","24___I_F00","24","10813.4429262616","24   I F00","9","50","-122.43583","37.7922"
"5464","2/5/2015 9:50:48. AM","2549.44122730469","-5.80462642293624","6542437","24___I_F00","24","2549.44122730469","24   I F00","9","50","-122.41213","37.7397"
"5414","2/5/2015 9:50:59. AM","6802.05868427815","4.21406151396113","6542435","24___I_F00","24","6802.05868427815","24   I F00","9","50","-122.435","37.76035"
"5434","2/5/2015 9:52:50. AM","32.7210791014838","-12.2453434872379","6542439","24___I_F00","24","32.7210791014838","24   I F00","9","52","-122.39066","37.73445"
"5425","2/5/2015 9:53:02. AM","9581.0827228905","1.22445801674977","6542434","24___I_F00","24","9581.0827228905","24   I F00","9","53","-122.43982","37.78488"
"5414","2/5/2015 9:53:19. AM","7025.72868345919","3.02043344121701","6542435","24___I_F00","24","7025.72868345919","24   I F00","9","53","-122.43518","37.76236"
"5483","2/5/2015 9:53:38. AM","6610.10834931223","-2.86386158435511","6542436","24___I_F00","24","6610.10834931223","24   I F00","9","53","-122.43476","37.7586299"
"5474","2/5/2015 9:53:43. AM","10954.7434502815","35.2335066304137","6542433","24___I_F00","24","10954.7434502815","24   I F00","9","53","-122.43412","37.79228"
"5430","2/5/2015 9:54:01. AM","1741.18521763246","-9.50549550284666","6542438","24___I_F00","24","1741.18521763246","24   I F00","9","54","-122.40516","37.73856"
"5464","2/5/2015 9:54:05. AM","3134.94848508581","1.64275912944692","6542437","24___I_F00","24","3134.94848508581","24   I F00","9","54","-122.41842","37.73923"
"5434","2/5/2015 9:54:21. AM","32.7210791014838","-12.2453434872379","6542439","24___I_F00","24","32.7210791014838","24   I F00","9","54","-122.39066","37.73445"
"5483","2/5/2015 9:54:32. AM","6801.80223594733","0.698402831858915","6542436","24___I_F00","24","6801.80223594733","24   I F00","9","54","-122.43496","37.76035"
"5425","2/5/2015 9:54:38. AM","9771.98957255508","0.0471407846713164","6542434","24___I_F00","24","9771.98957255508","24   I F00","9","54","-122.44015","37.78658"
"5425","2/5/2015 9:54:40. AM","9771.98957255508","0.0471407846713164","6542434","24___I_F00","24","9771.98957255508","24   I F00","9","54","-122.44015","37.78658"
"5464","2/5/2015 9:54:49. AM","3331.23692133752","1.04802436406314","6542437","24___I_F00","24","3331.23692133752","24   I F00","9","54","-122.42041","37.74003"
"5414","2/5/2015 9:55:01. AM","7191.397386893","-1.79322331931382","6542435","24___I_F00","24","7191.397386893","24   I F00","9","55","-122.43528","37.76385"
"5430","2/5/2015 9:55:02. AM","2068.63648312807","-0.11914424578474","6542438","24___I_F00","24","2068.63648312807","24   I F00","9","55","-122.40707","37.73938"
"5474","2/5/2015 9:55:13. AM","10954.7434502815","35.2335066304137","6542433","24___I_F00","24","10954.7434502815","24   I F00","9","55","-122.43412","37.79228"
"5414","2/5/2015 9:55:25. AM","7380.87155922102","1.34407458354998","6542435","24___I_F00","24","7380.87155922102","24   I F00","9","55","-122.43548","37.76555"
"5430","2/5/2015 9:55:32. AM","2070.85185074122","0.0379668164356079","6542438","24___I_F00","24","2070.85185074122","24   I F00","9","55","-122.40707","37.7394"
"5464","2/5/2015 9:55:35. AM","3524.77082028122","-9.86413519832794","6542437","24___I_F00","24","3524.77082028122","24   I F00","9","55","-122.42231","37.74091"
"5434","2/5/2015 9:55:49. AM","32.7210791014838","-12.2453434872379","6542439","24___I_F00","24","32.7210791014838","24   I F00","9","55","-122.39066","37.73445"
"5434","2/5/2015 9:55:50. AM","32.7210791014838","-12.2453434872379","6542439","24___I_F00","24","32.7210791014838","24   I F00","9","55","-122.39066","37.73445"
"5425","2/5/2015 9:56:05. AM","9963.04048937046","0.296914687272817","6542434","24___I_F00","24","9963.04048937046","24   I F00","9","56","-122.44049","37.78828"
"5414","2/5/2015 9:56:19. AM","7604.45805027477","-0.405015956625912","6542435","24___I_F00","24","7604.45805027477","24   I F00","9","56","-122.43565","37.76756"
"5474","2/5/2015 9:56:43. AM","10954.7434502815","35.2335066304137","6542433","24___I_F00","24","10954.7434502815","24   I F00","9","56","-122.43412","37.79228"
"5483","2/5/2015 9:56:44. AM","6992.12382333337","0.321052062542099","6542436","24___I_F00","24","6992.12382333337","24   I F00","9","56","-122.43512","37.76206"
"5464","2/5/2015 9:56:52. AM","3599.75551248518","-2.22389523662448","6542437","24___I_F00","24","3599.75551248518","24   I F00","9","56","-122.42269","37.74123"
"5434","2/5/2015 9:57:21. AM","32.7210791014838","-12.2453434872379","6542439","24___I_F00","24","32.7210791014838","24   I F00","9","57","-122.39066","37.73445"
"5425","2/5/2015 9:57:34. AM","10173.5703798418","1.91963952065037","6542434","24___I_F00","24","10173.5703798418","24   I F00","9","57","-122.44089","37.79015"
"5483","2/5/2015 9:57:36. AM","7002.15127191794","0.427296697372456","6542436","24___I_F00","24","7002.15127191794","24   I F00","9","57","-122.43513","37.76215"
"5430","2/5/2015 9:57:48. AM","2491.89868407181","3.65852016153248","6542438","24___I_F00","24","2491.89868407181","24   I F00","9","57","-122.41152","37.73981"
"5414","2/5/2015 9:57:49. AM","8032.74342890485","-0.921410402386461","6542435","24___I_F00","24","8032.74342890485","24   I F00","9","57","-122.43701","37.77111"
"5414","2/5/2015 9:57:50. AM","8032.74342890485","-0.921410402386461","6542435","24___I_F00","24","8032.74342890485","24   I F00","9","57","-122.43701","37.77111"
"5463","2/5/2015 9:57:56. AM","21.3108884574209","-12.2718645939946","6542440","24___I_F00","24","21.3108884574209","24   I F00","9","57","-122.39069","37.73435"
"5474","2/5/2015 9:58:13. AM","10954.7434502815","35.2335066304137","6542433","24___I_F00","24","10954.7434502815","24   I F00","9","58","-122.43412","37.79228"
"5464","2/5/2015 9:58:23. AM","3808.01216279044","-4.86204424935631","6542437","24___I_F00","24","3808.01216279044","24   I F00","9","58","-122.42273","37.74238"
"5430","2/5/2015 9:58:47. AM","2690.78501937362","4.67189182833395","6542438","24___I_F00","24","2690.78501937362","24   I F00","9","58","-122.4134","37.73893"
"5425","2/5/2015 9:58:49. AM","10436.4182271604","-3.52085456295682","6542434","24___I_F00","24","10436.4182271604","24   I F00","9","58","-122.44007","37.79173"
"5434","2/5/2015 9:58:50. AM","32.7210791014838","-12.2453434872379","6542439","24___I_F00","24","32.7210791014838","24   I F00","9","58","-122.39066","37.73445"
"5463","2/5/2015 9:59:27. AM","21.3108884574209","-12.2718645939946","6542440","24___I_F00","24","21.3108884574209","24   I F00","9","59","-122.39069","37.73435"
"5414","2/5/2015 9:59:34. AM","8186.37012887315","-2.99929896057952","6542435","24___I_F00","24","8186.37012887315","24   I F00","9","59","-122.43726","37.77248"
"5425","2/5/2015 9:59:35. AM","10629.8480075706","-4.44672390562688","6542434","24___I_F00","24","10629.8480075706","24   I F00","9","59","-122.4379","37.792"
"5474","2/5/2015 9:59:45. AM","10954.7434502815","35.2335066304137","6542433","24___I_F00","24","10954.7434502815","24   I F00","9","59","-122.43412","37.79228"
"5430","2/5/2015 9:59:50. AM","2882.86846002415","8.32586177833938","6542438","24___I_F00","24","2882.86846002415","24   I F00","9","59","-122.41559","37.7389"
"5483","2/5/2015 9:59:51. AM","7185.86179683428","-1.39680649935664","6542436","24___I_F00","24","7185.86179683428","24   I F00","9","59","-122.43528","37.7638"
"5464","2/5/2015 9:59:55. AM","3888.55811786794","-3.47960290979966","6542437","24___I_F00","24","3888.55811786794","24   I F00","9","59","-122.42364","37.74231"
"5434","2/5/2015 10:00:19. AM","32.7210791014838","-12.2453434872379","6542439","24___I_F00","24","32.7210791014838","24   I F00","10","0","-122.39066","37.73445"
"5430","2/5/2015 10:00:29. AM","3075.44119873787","9.17695349730696","6542438","24___I_F00","24","3075.44119873787","24   I F00","10","0","-122.41776","37.7391"
"5425","2/5/2015 10:00:31. AM","10832.2274541175","-5.84061057556753","6542434","24___I_F00","24","10832.2274541175","24   I F00","10","0","-122.43563","37.79228"
"5483","2/5/2015 10:00:35. AM","7512.06513349367","-0.186157496900592","6542436","24___I_F00","24","7512.06513349367","24   I F00","10","0","-122.43557","37.76673"
"5464","2/5/2015 10:00:36. AM","4073.35521501261","-3.60653696654625","6542437","24___I_F00","24","4073.35521501261","24   I F00","10","0","-122.42573","37.74218"
"5414","2/5/2015 10:00:48. AM","8287.27171128931","-5.14429959567467","6542435","24___I_F00","24","8287.27171128931","24   I F00","10","0","-122.43742","37.77338"
"5463","2/5/2015 10:00:54. AM","35.959873673737","-11.4660931589545","6542440","24___I_F00","24","35.959873673737","24   I F00","10","0","-122.39066","37.73448"
"5483","2/5/2015 10:01:09. AM","7569.81114304925","-2.10380947600337","6542436","24___I_F00","24","7569.81114304925","24   I F00","10","1","-122.4356","37.76725"
"5464","2/5/2015 10:01:25. AM","4122.81181886577","-4.19460465809838","6542437","24___I_F00","24","4122.81181886577","24   I F00","10","1","-122.42629","37.74215"
"5430","2/5/2015 10:01:47. AM","3498.30655709539","5.45058773567927","6542438","24___I_F00","24","3498.30655709539","24   I F00","10","1","-122.42212","37.74068"
"5425","2/5/2015 10:01:53. AM","10966.6624647668","3.09418236639663","6542434","24___I_F00","24","10966.6624647668","24   I F00","10","1","-122.43446","37.79213"
"5434","2/5/2015 10:01:58. AM","280.283896114464","-10.6909108990314","6542439","24___I_F00","24","280.283896114464","24   I F00","10","1","-122.39145","37.7363"
"5414","2/5/2015 10:02:00. AM","8574.51798656177","-1.22446069723166","6542435","24___I_F00","24","8574.51798656177","24   I F00","10","2","-122.43798","37.77593"
"5463","2/5/2015 10:02:25. AM","35.959873673737","-11.4660931589545","6542440","24___I_F00","24","35.959873673737","24   I F00","10","2","-122.39066","37.73448"
"5425","2/5/2015 10:02:30. AM","11104.5699508242","1.62629756180336","6542434","24___I_F00","24","11104.5699508242","24   I F00","10","2","-122.43353","37.79171"
"5414","2/5/2015 10:02:45. AM","8767.91052115999","-1.03236639784987","6542435","24___I_F00","24","8767.91052115999","24   I F00","10","2","-122.43833","37.77765"
